seqnames	start	end	width	strand	ngains	nlosses	ncases	gains	losses	cumstart	cumend
chr6	31105216	31105267	52	*	1	2	34	0.0294117647058824	0.0588235294117647	1098915628	1098915679
chr6	31105268	31105599	332	*	2	2	34	0.0588235294117647	0.0588235294117647	1098915680	1098916011
chr6	31105600	31105602	3	*	2	2	34	0.0588235294117647	0.0588235294117647	1098916012	1098916014
chr6	31105603	31106067	465	*	2	3	34	0.0588235294117647	0.0882352941176471	1098916015	1098916479
chr6	31106068	31106080	13	*	2	3	34	0.0588235294117647	0.0882352941176471	1098916480	1098916492
chr6	31106081	31106306	226	*	3	3	34	0.0882352941176471	0.0882352941176471	1098916493	1098916718
chr6	31106307	31106320	14	*	3	3	34	0.0882352941176471	0.0882352941176471	1098916719	1098916732
chr6	31106321	31106379	59	*	5	5	34	0.147058823529412	0.147058823529412	1098916733	1098916791
chr6	31106380	31106408	29	*	5	5	34	0.147058823529412	0.147058823529412	1098916792	1098916820
chr6	31106409	31109577	3169	*	6	5	34	0.176470588235294	0.147058823529412	1098916821	1098919989
chr6	31109578	31109585	8	*	5	4	34	0.147058823529412	0.117647058823529	1098919990	1098919997
chr6	31109586	31109589	4	*	5	4	34	0.147058823529412	0.117647058823529	1098919998	1098920001
chr6	31109590	31109595	6	*	4	3	34	0.117647058823529	0.0882352941176471	1098920002	1098920007
chr6	31109596	31109601	6	*	4	3	34	0.117647058823529	0.0882352941176471	1098920008	1098920013
chr6	31109602	31109614	13	*	3	3	34	0.0882352941176471	0.0882352941176471	1098920014	1098920026
chr6	31109615	31110134	520	*	3	3	34	0.0882352941176471	0.0882352941176471	1098920027	1098920546
chr6	31110135	31110243	109	*	3	2	34	0.0882352941176471	0.0588235294117647	1098920547	1098920655
chr6	31110244	31110266	23	*	4	3	34	0.117647058823529	0.0882352941176471	1098920656	1098920678
chr6	31110267	31110268	2	*	4	2	34	0.117647058823529	0.0588235294117647	1098920679	1098920680
chr6	31110269	31110447	179	*	4	3	34	0.117647058823529	0.0882352941176471	1098920681	1098920859
chr6	31110448	31110453	6	*	4	2	34	0.117647058823529	0.0588235294117647	1098920860	1098920865
chr6	31110454	31110454	1	*	4	3	34	0.117647058823529	0.0882352941176471	1098920866	1098920866
chr6	31110455	31110473	19	*	4	3	34	0.117647058823529	0.0882352941176471	1098920867	1098920885
chr6	31110474	31111405	932	*	5	4	34	0.147058823529412	0.117647058823529	1098920886	1098921817
chr6	31111406	31111428	23	*	4	4	34	0.117647058823529	0.117647058823529	1098921818	1098921840
chr6	31111429	31111429	1	*	4	4	34	0.117647058823529	0.117647058823529	1098921841	1098921841
chr6	31111430	31111463	34	*	3	3	34	0.0882352941176471	0.0882352941176471	1098921842	1098921875
chr6	31111464	31111494	31	*	3	3	34	0.0882352941176471	0.0882352941176471	1098921876	1098921906
chr6	31111495	31111502	8	*	3	2	34	0.0882352941176471	0.0588235294117647	1098921907	1098921914
chr6	31111503	31112278	776	*	3	3	34	0.0882352941176471	0.0882352941176471	1098921915	1098922690
chr6	31112279	31112728	450	*	2	2	34	0.0588235294117647	0.0588235294117647	1098922691	1098923140
chr6	31112729	31118608	5880	*	3	3	34	0.0882352941176471	0.0882352941176471	1098923141	1098929020
chr6	31118609	31118619	11	*	3	2	34	0.0882352941176471	0.0588235294117647	1098929021	1098929031
chr6	31118620	31118629	10	*	3	3	34	0.0882352941176471	0.0882352941176471	1098929032	1098929041
chr6	31118630	31118693	64	*	2	2	34	0.0588235294117647	0.0588235294117647	1098929042	1098929105
chr6	31118694	31177721	59028	*	2	2	34	0.0588235294117647	0.0588235294117647	1098929106	1098988133
chr6	31177722	31177724	3	*	2	2	34	0.0588235294117647	0.0588235294117647	1098988134	1098988136
chr6	31177725	31178304	580	*	3	2	34	0.0882352941176471	0.0588235294117647	1098988137	1098988716
chr6	31178305	31178314	10	*	2	2	34	0.0588235294117647	0.0588235294117647	1098988717	1098988726
chr6	31178315	31181048	2734	*	2	2	34	0.0588235294117647	0.0588235294117647	1098988727	1098991460
chr6	31181049	31181143	95	*	2	2	34	0.0588235294117647	0.0588235294117647	1098991461	1098991555
chr6	31181144	31181344	201	*	3	3	34	0.0882352941176471	0.0882352941176471	1098991556	1098991756
chr6	31181345	31181374	30	*	3	3	34	0.0882352941176471	0.0882352941176471	1098991757	1098991786
chr6	31181375	31181375	1	*	3	4	34	0.0882352941176471	0.117647058823529	1098991787	1098991787
chr6	31181376	31181412	37	*	3	4	34	0.0882352941176471	0.117647058823529	1098991788	1098991824
chr6	31181413	31181554	142	*	3	5	34	0.0882352941176471	0.147058823529412	1098991825	1098991966
chr6	31181555	31181590	36	*	2	4	34	0.0588235294117647	0.117647058823529	1098991967	1098992002
chr6	31181591	31181880	290	*	2	4	34	0.0588235294117647	0.117647058823529	1098992003	1098992292
chr6	31181881	31181901	21	*	2	3	34	0.0588235294117647	0.0882352941176471	1098992293	1098992313
chr6	31181902	31182318	417	*	2	3	34	0.0588235294117647	0.0882352941176471	1098992314	1098992730
chr6	31182319	31182331	13	*	2	3	34	0.0588235294117647	0.0882352941176471	1098992731	1098992743
chr6	31182332	31182669	338	*	2	4	34	0.0588235294117647	0.117647058823529	1098992744	1098993081
chr6	31182670	31182684	15	*	2	3	34	0.0588235294117647	0.0882352941176471	1098993082	1098993096
chr6	31182685	31182976	292	*	2	3	34	0.0588235294117647	0.0882352941176471	1098993097	1098993388
chr6	31182977	31182985	9	*	1	2	34	0.0294117647058824	0.0588235294117647	1098993389	1098993397
chr6	31182986	31183081	96	*	1	3	34	0.0294117647058824	0.0882352941176471	1098993398	1098993493
chr6	31183082	31183114	33	*	1	3	34	0.0294117647058824	0.0882352941176471	1098993494	1098993526
chr6	31183115	31183506	392	*	1	4	34	0.0294117647058824	0.117647058823529	1098993527	1098993918
chr6	31183507	31183536	30	*	1	4	34	0.0294117647058824	0.117647058823529	1098993919	1098993948
chr6	31183537	31183623	87	*	2	4	34	0.0588235294117647	0.117647058823529	1098993949	1098994035
chr6	31183624	31183677	54	*	2	3	34	0.0588235294117647	0.0882352941176471	1098994036	1098994089
chr6	31183678	31183923	246	*	3	3	34	0.0882352941176471	0.0882352941176471	1098994090	1098994335
chr6	31183924	31183963	40	*	3	3	34	0.0882352941176471	0.0882352941176471	1098994336	1098994375
chr6	31183964	31184090	127	*	3	4	34	0.0882352941176471	0.117647058823529	1098994376	1098994502
chr6	31184091	31184107	17	*	3	4	34	0.0882352941176471	0.117647058823529	1098994503	1098994519
chr6	31184108	31184371	264	*	4	4	34	0.117647058823529	0.117647058823529	1098994520	1098994783
chr6	31184372	31184439	68	*	4	4	34	0.117647058823529	0.117647058823529	1098994784	1098994851
chr6	31184440	31184497	58	*	4	5	34	0.117647058823529	0.147058823529412	1098994852	1098994909
chr6	31184498	31184538	41	*	3	5	34	0.0882352941176471	0.147058823529412	1098994910	1098994950
chr6	31184539	31184539	1	*	3	5	34	0.0882352941176471	0.147058823529412	1098994951	1098994951
chr6	31184540	31184571	32	*	2	5	34	0.0588235294117647	0.147058823529412	1098994952	1098994983
chr6	31184572	31184595	24	*	2	5	34	0.0588235294117647	0.147058823529412	1098994984	1098995007
chr6	31184596	31185466	871	*	2	4	34	0.0588235294117647	0.117647058823529	1098995008	1098995878
chr6	31185467	31185472	6	*	2	4	34	0.0588235294117647	0.117647058823529	1098995879	1098995884
chr6	31185473	31185534	62	*	2	3	34	0.0588235294117647	0.0882352941176471	1098995885	1098995946
chr6	31185535	31185621	87	*	2	3	34	0.0588235294117647	0.0882352941176471	1098995947	1098996033
chr6	31185622	31185645	24	*	1	3	34	0.0294117647058824	0.0882352941176471	1098996034	1098996057
chr6	31185646	31186136	491	*	1	3	34	0.0294117647058824	0.0882352941176471	1098996058	1098996548
chr6	31186137	31186202	66	*	1	2	34	0.0294117647058824	0.0588235294117647	1098996549	1098996614
chr6	31186203	31189191	2989	*	1	2	34	0.0294117647058824	0.0588235294117647	1098996615	1098999603
chr6	31189192	31189329	138	*	1	1	34	0.0294117647058824	0.0294117647058824	1098999604	1098999741
chr6	31189330	31189973	644	*	2	2	34	0.0588235294117647	0.0588235294117647	1098999742	1099000385
chr6	31189974	31189983	10	*	2	2	34	0.0588235294117647	0.0588235294117647	1099000386	1099000395
chr6	31189984	31190363	380	*	2	3	34	0.0588235294117647	0.0882352941176471	1099000396	1099000775
chr6	31190364	31190547	184	*	2	2	34	0.0588235294117647	0.0588235294117647	1099000776	1099000959
chr6	31190548	31191360	813	*	2	2	34	0.0588235294117647	0.0588235294117647	1099000960	1099001772
chr6	31191361	31191388	28	*	2	1	34	0.0588235294117647	0.0294117647058824	1099001773	1099001800
chr6	31191389	31194614	3226	*	2	2	34	0.0588235294117647	0.0588235294117647	1099001801	1099005026
chr6	31194615	31194619	5	*	2	2	34	0.0588235294117647	0.0588235294117647	1099005027	1099005031
chr6	31194620	31195889	1270	*	3	3	34	0.0882352941176471	0.0882352941176471	1099005032	1099006301
chr6	31195890	31195913	24	*	2	2	34	0.0588235294117647	0.0588235294117647	1099006302	1099006325
chr6	31195914	31196299	386	*	2	2	34	0.0588235294117647	0.0588235294117647	1099006326	1099006711
chr6	31196300	31196404	105	*	2	2	34	0.0588235294117647	0.0588235294117647	1099006712	1099006816
chr6	31196405	31196611	207	*	3	2	34	0.0882352941176471	0.0588235294117647	1099006817	1099007023
chr6	31196612	31196621	10	*	3	1	34	0.0882352941176471	0.0294117647058824	1099007024	1099007033
chr6	31196622	31197123	502	*	3	2	34	0.0882352941176471	0.0588235294117647	1099007034	1099007535
chr6	31197124	31197135	12	*	2	2	34	0.0588235294117647	0.0588235294117647	1099007536	1099007547
chr6	31197136	31202205	5070	*	2	3	34	0.0588235294117647	0.0882352941176471	1099007548	1099012617
chr6	31202206	31202335	130	*	2	2	34	0.0588235294117647	0.0588235294117647	1099012618	1099012747
chr6	31202336	31211016	8681	*	2	2	34	0.0588235294117647	0.0588235294117647	1099012748	1099021428
chr6	31211017	31211084	68	*	2	1	34	0.0588235294117647	0.0294117647058824	1099021429	1099021496
chr6	31211085	31225542	14458	*	2	2	34	0.0588235294117647	0.0588235294117647	1099021497	1099035954
chr6	31225543	31225741	199	*	2	1	34	0.0588235294117647	0.0294117647058824	1099035955	1099036153
chr6	31225742	31230092	4351	*	2	2	34	0.0588235294117647	0.0588235294117647	1099036154	1099040504
chr6	31230093	31230110	18	*	2	1	34	0.0588235294117647	0.0294117647058824	1099040505	1099040522
chr6	31230111	31233847	3737	*	2	2	34	0.0588235294117647	0.0588235294117647	1099040523	1099044259
chr6	31233848	31233868	21	*	2	1	34	0.0588235294117647	0.0294117647058824	1099044260	1099044280
chr6	31233869	31237880	4012	*	2	2	34	0.0588235294117647	0.0588235294117647	1099044281	1099048292
chr6	31237881	31237910	30	*	2	1	34	0.0588235294117647	0.0294117647058824	1099048293	1099048322
chr6	31237911	31308128	70218	*	2	2	34	0.0588235294117647	0.0588235294117647	1099048323	1099118540
chr6	31308129	31308204	76	*	2	1	34	0.0588235294117647	0.0294117647058824	1099118541	1099118616
chr6	31308205	31448031	139827	*	2	2	34	0.0588235294117647	0.0588235294117647	1099118617	1099258443
chr6	31448032	31449433	1402	*	2	1	34	0.0588235294117647	0.0294117647058824	1099258444	1099259845
chr6	31449434	31490465	41032	*	2	2	34	0.0588235294117647	0.0588235294117647	1099259846	1099300877
chr6	31490466	31490713	248	*	2	1	34	0.0588235294117647	0.0294117647058824	1099300878	1099301125
chr6	31490714	31722709	231996	*	2	2	34	0.0588235294117647	0.0588235294117647	1099301126	1099533121
chr6	31722710	31722735	26	*	1	2	34	0.0294117647058824	0.0588235294117647	1099533122	1099533147
chr6	31722736	32326067	603332	*	1	2	34	0.0294117647058824	0.0588235294117647	1099533148	1100136479
chr6	32326068	32326097	30	*	1	2	34	0.0294117647058824	0.0588235294117647	1100136480	1100136509
chr6	32326098	32329897	3800	*	1	3	34	0.0294117647058824	0.0882352941176471	1100136510	1100140309
chr6	32329898	32330083	186	*	1	3	34	0.0294117647058824	0.0882352941176471	1100140310	1100140495
chr6	32330084	32330449	366	*	1	4	34	0.0294117647058824	0.117647058823529	1100140496	1100140861
chr6	32330450	32330457	8	*	1	3	34	0.0294117647058824	0.0882352941176471	1100140862	1100140869
chr6	32330458	32330916	459	*	1	3	34	0.0294117647058824	0.0882352941176471	1100140870	1100141328
chr6	32330917	32330980	64	*	1	3	34	0.0294117647058824	0.0882352941176471	1100141329	1100141392
chr6	32330981	32335522	4542	*	2	4	34	0.0588235294117647	0.117647058823529	1100141393	1100145934
chr6	32335523	32335651	129	*	1	3	34	0.0294117647058824	0.0882352941176471	1100145935	1100146063
chr6	32335652	32337470	1819	*	1	4	34	0.0294117647058824	0.117647058823529	1100146064	1100147882
chr6	32337471	32337549	79	*	1	4	34	0.0294117647058824	0.117647058823529	1100147883	1100147961
chr6	32337550	32338684	1135	*	1	5	34	0.0294117647058824	0.147058823529412	1100147962	1100149096
chr6	32338685	32351657	12973	*	2	6	34	0.0588235294117647	0.176470588235294	1100149097	1100162069
chr6	32351658	32351683	26	*	2	6	34	0.0588235294117647	0.176470588235294	1100162070	1100162095
chr6	32351684	32373109	21426	*	2	7	34	0.0588235294117647	0.205882352941176	1100162096	1100183521
chr6	32373110	32373173	64	*	2	7	34	0.0588235294117647	0.205882352941176	1100183522	1100183585
chr6	32373174	32395706	22533	*	3	8	34	0.0882352941176471	0.235294117647059	1100183586	1100206118
chr6	32395707	32395738	32	*	3	8	34	0.0882352941176471	0.235294117647059	1100206119	1100206150
chr6	32395739	32395810	72	*	3	9	34	0.0882352941176471	0.264705882352941	1100206151	1100206222
chr6	32395811	32395852	42	*	3	9	34	0.0882352941176471	0.264705882352941	1100206223	1100206264
chr6	32395853	32396267	415	*	4	10	34	0.117647058823529	0.294117647058824	1100206265	1100206679
chr6	32396268	32396271	4	*	4	10	34	0.117647058823529	0.294117647058824	1100206680	1100206683
chr6	32396272	32397024	753	*	5	10	34	0.147058823529412	0.294117647058824	1100206684	1100207436
chr6	32397025	32397055	31	*	4	10	34	0.117647058823529	0.294117647058824	1100207437	1100207467
chr6	32397056	32398550	1495	*	4	10	34	0.117647058823529	0.294117647058824	1100207468	1100208962
chr6	32398551	32398561	11	*	3	9	34	0.0882352941176471	0.264705882352941	1100208963	1100208973
chr6	32398562	32399107	546	*	3	9	34	0.0882352941176471	0.264705882352941	1100208974	1100209519
chr6	32399108	32399500	393	*	3	8	34	0.0882352941176471	0.235294117647059	1100209520	1100209912
chr6	32399501	32413027	13527	*	3	8	34	0.0882352941176471	0.235294117647059	1100209913	1100223439
chr6	32413028	32413122	95	*	3	8	34	0.0882352941176471	0.235294117647059	1100223440	1100223534
chr6	32413123	32418524	5402	*	3	9	34	0.0882352941176471	0.264705882352941	1100223535	1100228936
chr6	32418525	32418636	112	*	3	9	34	0.0882352941176471	0.264705882352941	1100228937	1100229048
chr6	32418637	32420711	2075	*	4	9	34	0.117647058823529	0.264705882352941	1100229049	1100231123
chr6	32420712	32420905	194	*	4	8	34	0.117647058823529	0.235294117647059	1100231124	1100231317
chr6	32420906	32422406	1501	*	4	8	34	0.117647058823529	0.235294117647059	1100231318	1100232818
chr6	32422407	32422964	558	*	4	7	34	0.117647058823529	0.205882352941176	1100232819	1100233376
chr6	32422965	32422965	1	*	4	7	34	0.117647058823529	0.205882352941176	1100233377	1100233377
chr6	32422966	32422971	6	*	4	6	34	0.117647058823529	0.176470588235294	1100233378	1100233383
chr6	32422972	32423793	822	*	4	6	34	0.117647058823529	0.176470588235294	1100233384	1100234205
chr6	32423794	32423804	11	*	4	6	34	0.117647058823529	0.176470588235294	1100234206	1100234216
chr6	32423805	32423910	106	*	5	6	34	0.147058823529412	0.176470588235294	1100234217	1100234322
chr6	32423911	32423916	6	*	5	6	34	0.147058823529412	0.176470588235294	1100234323	1100234328
chr6	32423917	32423917	1	*	6	6	34	0.176470588235294	0.176470588235294	1100234329	1100234329
chr6	32423918	32423966	49	*	6	5	34	0.176470588235294	0.147058823529412	1100234330	1100234378
chr6	32423967	32423970	4	*	6	5	34	0.176470588235294	0.147058823529412	1100234379	1100234382
chr6	32423971	32423997	27	*	5	4	34	0.147058823529412	0.117647058823529	1100234383	1100234409
chr6	32423998	32424441	444	*	5	4	34	0.147058823529412	0.117647058823529	1100234410	1100234853
chr6	32424442	32424468	27	*	4	4	34	0.117647058823529	0.117647058823529	1100234854	1100234880
chr6	32424469	32424564	96	*	4	4	34	0.117647058823529	0.117647058823529	1100234881	1100234976
chr6	32424565	32424630	66	*	2	4	34	0.0588235294117647	0.117647058823529	1100234977	1100235042
chr6	32424631	32425170	540	*	2	4	34	0.0588235294117647	0.117647058823529	1100235043	1100235582
chr6	32425171	32425183	13	*	1	3	34	0.0294117647058824	0.0882352941176471	1100235583	1100235595
chr6	32425184	32425406	223	*	1	3	34	0.0294117647058824	0.0882352941176471	1100235596	1100235818
chr6	32425407	32425420	14	*	1	3	34	0.0294117647058824	0.0882352941176471	1100235819	1100235832
chr6	32425421	32426339	919	*	2	3	34	0.0588235294117647	0.0882352941176471	1100235833	1100236751
chr6	32426340	32426354	15	*	1	3	34	0.0294117647058824	0.0882352941176471	1100236752	1100236766
chr6	32426355	32426660	306	*	1	3	34	0.0294117647058824	0.0882352941176471	1100236767	1100237072
chr6	32426661	32426686	26	*	1	3	34	0.0294117647058824	0.0882352941176471	1100237073	1100237098
chr6	32426687	32427295	609	*	1	4	34	0.0294117647058824	0.117647058823529	1100237099	1100237707
chr6	32427296	32427348	53	*	1	3	34	0.0294117647058824	0.0882352941176471	1100237708	1100237760
chr6	32427349	32427918	570	*	1	3	34	0.0294117647058824	0.0882352941176471	1100237761	1100238330
chr6	32427919	32427965	47	*	1	2	34	0.0294117647058824	0.0588235294117647	1100238331	1100238377
chr6	32427966	32442142	14177	*	1	2	34	0.0294117647058824	0.0588235294117647	1100238378	1100252554
chr6	32442143	32442188	46	*	1	2	34	0.0294117647058824	0.0588235294117647	1100252555	1100252600
chr6	32442189	32443019	831	*	1	3	34	0.0294117647058824	0.0882352941176471	1100252601	1100253431
chr6	32443020	32443026	7	*	1	2	34	0.0294117647058824	0.0588235294117647	1100253432	1100253438
chr6	32443027	32443749	723	*	1	2	34	0.0294117647058824	0.0588235294117647	1100253439	1100254161
chr6	32443750	32443833	84	*	1	2	34	0.0294117647058824	0.0588235294117647	1100254162	1100254245
chr6	32443834	32444270	437	*	1	3	34	0.0294117647058824	0.0882352941176471	1100254246	1100254682
chr6	32444271	32444435	165	*	1	2	34	0.0294117647058824	0.0588235294117647	1100254683	1100254847
chr6	32444436	32449796	5361	*	1	2	34	0.0294117647058824	0.0588235294117647	1100254848	1100260208
chr6	32449797	32449801	5	*	1	2	34	0.0294117647058824	0.0588235294117647	1100260209	1100260213
chr6	32449802	32450227	426	*	2	2	34	0.0588235294117647	0.0588235294117647	1100260214	1100260639
chr6	32450228	32450261	34	*	1	2	34	0.0294117647058824	0.0588235294117647	1100260640	1100260673
chr6	32450262	32462125	11864	*	1	2	34	0.0294117647058824	0.0588235294117647	1100260674	1100272537
chr6	32462126	32462190	65	*	0	1	34	0	0.0294117647058824	1100272538	1100272602
chr6	32462191	32463149	959	*	0	2	34	0	0.0588235294117647	1100272603	1100273561
chr6	32463150	32463246	97	*	0	1	34	0	0.0294117647058824	1100273562	1100273658
chr6	32463247	32470740	7494	*	1	2	34	0.0294117647058824	0.0588235294117647	1100273659	1100281152
chr6	32470741	32470796	56	*	0	1	34	0	0.0294117647058824	1100281153	1100281208
chr6	32470797	32472285	1489	*	0	2	34	0	0.0588235294117647	1100281209	1100282697
chr6	32472286	32472296	11	*	0	1	34	0	0.0294117647058824	1100282698	1100282708
chr6	32472297	32473906	1610	*	1	2	34	0.0294117647058824	0.0588235294117647	1100282709	1100284318
chr6	32473907	32473910	4	*	1	2	34	0.0294117647058824	0.0588235294117647	1100284319	1100284322
chr6	32473911	32474014	104	*	2	2	34	0.0588235294117647	0.0588235294117647	1100284323	1100284426
chr6	32474015	32474018	4	*	2	2	34	0.0588235294117647	0.0588235294117647	1100284427	1100284430
chr6	32474019	32474043	25	*	2	3	34	0.0588235294117647	0.0882352941176471	1100284431	1100284455
chr6	32474044	32474058	15	*	1	3	34	0.0294117647058824	0.0882352941176471	1100284456	1100284470
chr6	32474059	32474070	12	*	1	3	34	0.0294117647058824	0.0882352941176471	1100284471	1100284482
chr6	32474071	32474094	24	*	1	3	34	0.0294117647058824	0.0882352941176471	1100284483	1100284506
chr6	32474095	32474351	257	*	1	4	34	0.0294117647058824	0.117647058823529	1100284507	1100284763
chr6	32474352	32474463	112	*	1	3	34	0.0294117647058824	0.0882352941176471	1100284764	1100284875
chr6	32474464	32474483	20	*	1	3	34	0.0294117647058824	0.0882352941176471	1100284876	1100284895
chr6	32474484	32474684	201	*	2	3	34	0.0588235294117647	0.0882352941176471	1100284896	1100285096
chr6	32474685	32474709	25	*	2	2	34	0.0588235294117647	0.0588235294117647	1100285097	1100285121
chr6	32474710	32475668	959	*	2	2	34	0.0588235294117647	0.0588235294117647	1100285122	1100286080
chr6	32475669	32475674	6	*	2	2	34	0.0588235294117647	0.0588235294117647	1100286081	1100286086
chr6	32475675	32475697	23	*	2	3	34	0.0588235294117647	0.0882352941176471	1100286087	1100286109
chr6	32475698	32475817	120	*	3	3	34	0.0882352941176471	0.0882352941176471	1100286110	1100286229
chr6	32475818	32475859	42	*	2	2	34	0.0588235294117647	0.0588235294117647	1100286230	1100286271
chr6	32475860	32476305	446	*	2	3	34	0.0588235294117647	0.0882352941176471	1100286272	1100286717
chr6	32476306	32476327	22	*	1	2	34	0.0294117647058824	0.0588235294117647	1100286718	1100286739
chr6	32476328	32476562	235	*	1	3	34	0.0294117647058824	0.0882352941176471	1100286740	1100286974
chr6	32476563	32476653	91	*	1	3	34	0.0294117647058824	0.0882352941176471	1100286975	1100287065
chr6	32476654	32476739	86	*	1	4	34	0.0294117647058824	0.117647058823529	1100287066	1100287151
chr6	32476740	32477746	1007	*	0	4	34	0	0.117647058823529	1100287152	1100288158
chr6	32477747	32477759	13	*	0	4	34	0	0.117647058823529	1100288159	1100288171
chr6	32477760	32477905	146	*	1	4	34	0.0294117647058824	0.117647058823529	1100288172	1100288317
chr6	32477906	32477927	22	*	1	4	34	0.0294117647058824	0.117647058823529	1100288318	1100288339
chr6	32477928	32478046	119	*	1	5	34	0.0294117647058824	0.147058823529412	1100288340	1100288458
chr6	32478047	32478125	79	*	1	5	34	0.0294117647058824	0.147058823529412	1100288459	1100288537
chr6	32478126	32478329	204	*	2	5	34	0.0588235294117647	0.147058823529412	1100288538	1100288741
chr6	32478330	32478337	8	*	2	4	34	0.0588235294117647	0.117647058823529	1100288742	1100288749
chr6	32478338	32478362	25	*	2	4	34	0.0588235294117647	0.117647058823529	1100288750	1100288774
chr6	32478363	32478363	1	*	2	4	34	0.0588235294117647	0.117647058823529	1100288775	1100288775
chr6	32478364	32478370	7	*	1	4	34	0.0294117647058824	0.117647058823529	1100288776	1100288782
chr6	32478371	32478482	112	*	1	4	34	0.0294117647058824	0.117647058823529	1100288783	1100288894
chr6	32478483	32478497	15	*	1	4	34	0.0294117647058824	0.117647058823529	1100288895	1100288909
chr6	32478498	32478613	116	*	2	5	34	0.0588235294117647	0.147058823529412	1100288910	1100289025
chr6	32478614	32478749	136	*	2	5	34	0.0588235294117647	0.147058823529412	1100289026	1100289161
chr6	32478750	32478867	118	*	3	6	34	0.0882352941176471	0.176470588235294	1100289162	1100289279
chr6	32478868	32478901	34	*	2	6	34	0.0588235294117647	0.176470588235294	1100289280	1100289313
chr6	32478902	32479160	259	*	2	7	34	0.0588235294117647	0.205882352941176	1100289314	1100289572
chr6	32479161	32479190	30	*	2	6	34	0.0588235294117647	0.176470588235294	1100289573	1100289602
chr6	32479191	32479235	45	*	2	7	34	0.0588235294117647	0.205882352941176	1100289603	1100289647
chr6	32479236	32479249	14	*	2	8	34	0.0588235294117647	0.235294117647059	1100289648	1100289661
chr6	32479250	32479258	9	*	2	7	34	0.0588235294117647	0.205882352941176	1100289662	1100289670
chr6	32479259	32479587	329	*	3	7	34	0.0882352941176471	0.205882352941176	1100289671	1100289999
chr6	32479588	32479612	25	*	2	5	34	0.0588235294117647	0.147058823529412	1100290000	1100290024
chr6	32479613	32479688	76	*	3	5	34	0.0882352941176471	0.147058823529412	1100290025	1100290100
chr6	32479689	32479695	7	*	2	5	34	0.0588235294117647	0.147058823529412	1100290101	1100290107
chr6	32479696	32479766	71	*	3	5	34	0.0882352941176471	0.147058823529412	1100290108	1100290178
chr6	32479767	32479784	18	*	3	5	34	0.0882352941176471	0.147058823529412	1100290179	1100290196
chr6	32479785	32481316	1532	*	3	6	34	0.0882352941176471	0.176470588235294	1100290197	1100291728
chr6	32481317	32481359	43	*	2	6	34	0.0588235294117647	0.176470588235294	1100291729	1100291771
chr6	32481360	32481369	10	*	2	6	34	0.0588235294117647	0.176470588235294	1100291772	1100291781
chr6	32481370	32481478	109	*	2	4	34	0.0588235294117647	0.117647058823529	1100291782	1100291890
chr6	32481479	32481479	1	*	3	5	34	0.0882352941176471	0.147058823529412	1100291891	1100291891
chr6	32481480	32481540	61	*	3	4	34	0.0882352941176471	0.117647058823529	1100291892	1100291952
chr6	32481541	32481633	93	*	3	4	34	0.0882352941176471	0.117647058823529	1100291953	1100292045
chr6	32481634	32481661	28	*	3	3	34	0.0882352941176471	0.0882352941176471	1100292046	1100292073
chr6	32481662	32483327	1666	*	3	3	34	0.0882352941176471	0.0882352941176471	1100292074	1100293739
chr6	32483328	32483340	13	*	2	3	34	0.0588235294117647	0.0882352941176471	1100293740	1100293752
chr6	32483341	32484876	1536	*	2	3	34	0.0588235294117647	0.0882352941176471	1100293753	1100295288
chr6	32484877	32484911	35	*	1	3	34	0.0294117647058824	0.0882352941176471	1100295289	1100295323
chr6	32484912	32486814	1903	*	1	4	34	0.0294117647058824	0.117647058823529	1100295324	1100297226
chr6	32486815	32486830	16	*	1	3	34	0.0294117647058824	0.0882352941176471	1100297227	1100297242
chr6	32486831	32488851	2021	*	1	3	34	0.0294117647058824	0.0882352941176471	1100297243	1100299263
chr6	32488852	32488985	134	*	1	3	34	0.0294117647058824	0.0882352941176471	1100299264	1100299397
chr6	32488986	32489468	483	*	2	3	34	0.0588235294117647	0.0882352941176471	1100299398	1100299880
chr6	32489469	32489471	3	*	2	3	34	0.0588235294117647	0.0882352941176471	1100299881	1100299883
chr6	32489472	32490670	1199	*	3	3	34	0.0882352941176471	0.0882352941176471	1100299884	1100301082
chr6	32490671	32490712	42	*	2	3	34	0.0588235294117647	0.0882352941176471	1100301083	1100301124
chr6	32490713	32491908	1196	*	2	3	34	0.0588235294117647	0.0882352941176471	1100301125	1100302320
chr6	32491909	32491917	9	*	1	3	34	0.0294117647058824	0.0882352941176471	1100302321	1100302329
chr6	32491918	32491995	78	*	1	3	34	0.0294117647058824	0.0882352941176471	1100302330	1100302407
chr6	32491996	32492002	7	*	1	2	34	0.0294117647058824	0.0588235294117647	1100302408	1100302414
chr6	32492003	32492163	161	*	2	2	34	0.0588235294117647	0.0588235294117647	1100302415	1100302575
chr6	32492164	32492167	4	*	2	2	34	0.0588235294117647	0.0588235294117647	1100302576	1100302579
chr6	32492168	32492797	630	*	3	2	34	0.0882352941176471	0.0588235294117647	1100302580	1100303209
chr6	32492798	32492832	35	*	2	2	34	0.0588235294117647	0.0588235294117647	1100303210	1100303244
chr6	32492833	32493319	487	*	2	3	34	0.0588235294117647	0.0882352941176471	1100303245	1100303731
chr6	32493320	32493439	120	*	1	3	34	0.0294117647058824	0.0882352941176471	1100303732	1100303851
chr6	32493440	32493997	558	*	1	3	34	0.0294117647058824	0.0882352941176471	1100303852	1100304409
